product_id,product_name,unit_price,stock_quantity
P_2671,Fan,70,129
P_2672,LED Bulb,32,529
P_2673,Ceiling Rose,96,901
P_2674,Fan,43,550
P_2675,LED Bulb,35,609
P_2676,Cables,86,196
P_2677,Fan,75,213
P_2678,Fan,45,115
P_2679,Cables,51,489
P_2680,LED Bulb,59,980
P_2681,Cables,59,1000
P_2682,Socket/Outlet plug,5,965
P_2683,LED Bulb,92,634
P_2684,LED Bulb,49,852
P_2685,Holders,6,254
P_2686,Holders,93,418
P_2687,Main Switch,48,578
P_2688,Socket/Outlet plug,88,557
P_2689,Holders,99,291
P_2690,Cables,31,240
P_2691,Fan,39,539
P_2692,Switches,42,812
P_2693,Switches,80,390
P_2694,Socket/Outlet plug,16,322
P_2695,Main Switch,82,601
P_2696,Main Switch,73,547
P_2697,Socket/Outlet plug,94,665
P_2698,Fan,93,360
P_2699,Switches,75,667
P_2700,LED Bulb,16,532
P_2701,Switches,95,701
P_2702,Ceiling Rose,71,262
P_2703,Switches,11,434
P_2704,Holders,30,380
P_2705,Cables,45,418
P_2706,Holders,55,579
P_2707,Socket/Outlet plug,34,768
P_2708,Main Switch,46,395
P_2709,Main Switch,12,274
P_2710,Cables,36,459
P_2711,Socket/Outlet plug,50,956
P_2712,Fan,68,813
P_2713,Cables,44,157
P_2714,Cables,51,831
P_2715,Holders,45,545
P_2716,Cables,63,592
P_2717,Switches,73,201
P_2718,Ceiling Rose,30,98
P_2719,Socket/Outlet plug,98,656
P_2720,Ceiling Rose,51,728
P_2721,Main Switch,95,362
P_2722,Socket/Outlet plug,70,202
P_2723,Cables,76,748
P_2724,Fan,11,930
P_2725,Switches,55,564
P_2726,Switches,35,564
P_2727,Switches,64,905
P_2728,Cables,54,970
P_2729,Holders,8,124
P_2730,Ceiling Rose,25,306
P_2731,Cables,21,679
P_2732,Holders,83,141
P_2733,Socket/Outlet plug,68,372
P_2734,LED Bulb,31,251
P_2735,Switches,70,742
P_2736,Ceiling Rose,72,427
P_2737,Socket/Outlet plug,57,325
P_2738,Switches,26,425
P_2739,Fan,71,555
P_2740,Fan,95,728
P_2741,LED Bulb,34,916
P_2742,Holders,82,94
P_2743,Switches,54,244
P_2744,LED Bulb,64,422
P_2745,Fan,85,141
P_2746,LED Bulb,24,556
P_2747,Socket/Outlet plug,63,285
P_2748,Fan,6,891
P_2749,Ceiling Rose,76,227
P_2750,Holders,27,551
P_2751,Switches,84,171
P_2752,Cables,53,542
P_2753,Fan,59,691
P_2754,Fan,59,104
P_2755,Ceiling Rose,37,807
P_2756,Fan,17,339
P_2757,Ceiling Rose,50,682
P_2758,LED Bulb,85,313
P_2759,Holders,4,305
P_2760,Fan,79,376
P_2761,Holders,72,474
P_2762,Cables,10,875
P_2763,Fan,2,742
P_2764,Socket/Outlet plug,45,175
P_2765,LED Bulb,68,592
P_2766,Socket/Outlet plug,17,237
P_2767,Socket/Outlet plug,51,312
P_2768,Socket/Outlet plug,12,566
P_2769,Cables,93,889
P_2770,LED Bulb,93,885
P_2771,Fan,39,523
P_2772,Holders,46,783
P_2773,Socket/Outlet plug,26,548
P_2774,LED Bulb,33,589
P_2775,Switches,48,864
P_2776,LED Bulb,75,358
P_2777,Fan,13,182
P_2778,Main Switch,61,940
P_2779,Socket/Outlet plug,81,179
P_2780,Ceiling Rose,23,304
P_2781,Switches,26,731
P_2782,Fan,26,806
P_2783,Socket/Outlet plug,64,207
P_2784,Cables,62,683
P_2785,Socket/Outlet plug,62,406
P_2786,Holders,28,283
P_2787,Holders,66,895
P_2788,Main Switch,56,714
P_2789,Cables,17,199
P_2790,Switches,35,416
P_2791,Ceiling Rose,56,918
P_2792,Fan,56,198
P_2793,Main Switch,18,420
P_2794,LED Bulb,69,745
P_2795,Socket/Outlet plug,13,977
P_2796,Holders,3,495
P_2797,Fan,82,744
P_2798,LED Bulb,84,965
P_2799,Socket/Outlet plug,43,998
P_2800,Socket/Outlet plug,85,679
P_2801,Ceiling Rose,67,146
P_2802,LED Bulb,76,577
P_2803,Ceiling Rose,7,675
P_2804,Socket/Outlet plug,47,635
P_2805,Ceiling Rose,45,234
P_2806,Cables,21,658
P_2807,Ceiling Rose,99,526
P_2808,LED Bulb,24,920
P_2809,Holders,39,944
P_2810,Fan,39,863
P_2811,Holders,28,730
P_2812,Holders,69,575
P_2813,LED Bulb,76,281
P_2814,Fan,30,289
P_2815,Switches,43,187
P_2816,Switches,96,179
P_2817,Holders,58,232
P_2818,Socket/Outlet plug,50,727
P_2819,Socket/Outlet plug,3,955
P_2820,Holders,31,201
P_2821,Socket/Outlet plug,60,436
P_2822,Main Switch,45,124
P_2823,Cables,30,689
P_2824,Cables,72,803
P_2825,Fan,57,474
P_2826,Switches,43,968
P_2827,Holders,17,895
P_2828,Holders,97,116
P_2829,Main Switch,77,423
P_2830,LED Bulb,25,250
P_2831,Holders,68,890
P_2832,Socket/Outlet plug,31,660
P_2833,Ceiling Rose,63,992
P_2834,Fan,70,180
P_2835,Holders,60,869
P_2836,Cables,31,441
P_2837,Fan,33,379
P_2838,Ceiling Rose,51,201
P_2839,Main Switch,13,221
P_2840,LED Bulb,31,800
P_2841,Main Switch,53,752
P_2842,Socket/Outlet plug,45,186
P_2843,Main Switch,51,118
P_2844,Holders,49,407
P_2845,Socket/Outlet plug,60,630
P_2846,LED Bulb,34,283
P_2847,Switches,47,456
P_2848,Holders,3,177
P_2849,Socket/Outlet plug,31,541
P_2850,Socket/Outlet plug,43,268
P_2851,Cables,12,869
P_2852,Fan,61,100
P_2853,Main Switch,85,320
P_2854,Socket/Outlet plug,13,393
P_2855,Switches,6,668
P_2856,Ceiling Rose,16,230
P_2857,Switches,25,702
P_2858,LED Bulb,33,199
P_2859,Main Switch,80,493
P_2860,Main Switch,92,857
P_2861,Cables,96,307
P_2862,Fan,42,895
P_2863,Socket/Outlet plug,38,117
P_2864,Switches,90,397
P_2865,Cables,95,374
P_2866,LED Bulb,81,752
P_2867,Ceiling Rose,89,455
P_2868,Cables,63,451
P_2869,Socket/Outlet plug,93,237
P_2870,Holders,7,504
P_2871,LED Bulb,5,819
P_2872,Ceiling Rose,17,218
P_2873,Holders,20,480
P_2874,Switches,48,559
P_2875,Socket/Outlet plug,89,779
P_2876,Switches,53,150
P_2877,Main Switch,72,871
P_2878,Switches,98,259
P_2879,Main Switch,80,749
P_2880,LED Bulb,22,309
P_2881,Switches,44,922
P_2882,Ceiling Rose,87,763
P_2883,Main Switch,34,937
P_2884,Ceiling Rose,21,846
P_2885,LED Bulb,43,851
P_2886,Ceiling Rose,24,811
P_2887,Switches,25,990
P_2888,Cables,87,126
P_2889,Cables,50,836
P_2890,Cables,11,211
P_2891,Socket/Outlet plug,88,470
P_2892,Holders,85,934
P_2893,Ceiling Rose,25,488
P_2894,LED Bulb,61,388
P_2895,Ceiling Rose,82,258
P_2896,Holders,28,480
P_2897,Ceiling Rose,55,339
P_2898,Switches,84,380
P_2899,Fan,12,741
P_2900,Cables,100,919
P_2901,Switches,90,305
P_2902,Main Switch,8,191
P_2903,Holders,31,544
P_2904,Fan,77,448
P_2905,Cables,51,222
P_2906,Fan,27,922
P_2907,LED Bulb,77,386
P_2908,Switches,52,790
P_2909,Cables,15,111
P_2910,Ceiling Rose,24,575
P_2911,Holders,20,204
P_2912,Holders,35,654
P_2913,Holders,66,515
P_2914,Switches,99,264
P_2915,Ceiling Rose,88,841
P_2916,Holders,51,273
P_2917,LED Bulb,33,753
P_2918,Cables,43,404
P_2919,Switches,78,931
P_2920,Main Switch,53,466
P_2921,Switches,28,234
P_2922,Main Switch,49,824
P_2923,Ceiling Rose,18,854
P_2924,Fan,30,775
P_2925,Cables,15,229
P_2926,Ceiling Rose,70,806
P_2927,Socket/Outlet plug,30,245
P_2928,Holders,95,479
P_2929,Fan,34,566
P_2930,Ceiling Rose,38,278
P_2931,Ceiling Rose,62,345
P_2932,Fan,27,315
P_2933,LED Bulb,9,290
P_2934,Fan,62,752
P_2935,LED Bulb,9,344
P_2936,Fan,61,135
P_2937,Main Switch,5,990
P_2938,Ceiling Rose,9,816
P_2939,Holders,42,699
P_2940,Ceiling Rose,27,304
P_2941,Socket/Outlet plug,74,850
P_2942,Socket/Outlet plug,82,940
P_2943,Main Switch,45,574
P_2944,Main Switch,68,979
P_2945,LED Bulb,45,477
P_2946,Main Switch,90,686
P_2947,LED Bulb,84,111
P_2948,Main Switch,34,301
P_2949,Fan,28,573
P_2950,LED Bulb,75,321
P_2951,Main Switch,94,826
P_2952,Socket/Outlet plug,30,452
P_2953,Cables,57,218
P_2954,Holders,97,408
P_2955,Cables,41,489
P_2956,Fan,49,979
P_2957,Switches,17,441
P_2958,Socket/Outlet plug,32,652
P_2959,Fan,45,661
P_2960,Holders,82,689
P_2961,Fan,82,450
P_2962,Socket/Outlet plug,45,169
P_2963,Ceiling Rose,87,699
P_2964,Socket/Outlet plug,10,364
P_2965,Socket/Outlet plug,25,486
P_2966,LED Bulb,31,659
P_2967,Holders,96,624
P_2968,LED Bulb,77,371
P_2969,Cables,37,918
P_2970,Ceiling Rose,30,954
P_2971,Fan,52,540
P_2972,Socket/Outlet plug,40,783
P_2973,Cables,31,233
P_2974,Ceiling Rose,45,449
P_2975,Cables,66,607
P_2976,Cables,28,970
P_2977,Holders,14,420
P_2978,Ceiling Rose,36,144
P_2979,LED Bulb,74,854
P_2980,Cables,30,419
P_2981,Socket/Outlet plug,82,679
P_2982,Main Switch,8,807
P_2983,Holders,3,515
P_2984,LED Bulb,12,210
P_2985,Switches,33,521
P_2986,Main Switch,75,490
P_2987,Switches,90,890
P_2988,Ceiling Rose,84,434
P_2989,Holders,100,388
P_2990,Main Switch,42,348
P_2991,LED Bulb,22,183
P_2992,Holders,88,808
P_2993,LED Bulb,36,272
P_2994,Switches,47,633
P_2995,Socket/Outlet plug,2,938
P_2996,Main Switch,7,225
P_2997,Fan,68,955
P_2998,Switches,90,583
P_2999,Main Switch,56,417
P_3000,Cables,81,750
P_3001,Ceiling Rose,5,734
P_3002,Cables,35,980
P_3003,Holders,99,698
P_3004,Switches,94,137
P_3005,Cables,97,104
P_3006,Cables,91,214
P_3007,Fan,47,455
P_3008,Cables,49,576
P_3009,Main Switch,70,739
P_3010,Fan,9,695
P_3011,Socket/Outlet plug,32,603
P_3012,Socket/Outlet plug,17,832
P_3013,Main Switch,33,989
P_3014,LED Bulb,70,252
P_3015,Holders,98,645
P_3016,Main Switch,15,469
P_3017,LED Bulb,95,202
P_3018,Ceiling Rose,64,861
P_3019,LED Bulb,61,566
P_3020,Cables,83,436
P_3021,Socket/Outlet plug,65,361
P_3022,LED Bulb,44,757
P_3023,Fan,27,700
P_3024,Holders,47,122
P_3025,Cables,73,620
P_3026,Cables,91,692
P_3027,Socket/Outlet plug,25,449
P_3028,LED Bulb,37,359
P_3029,Switches,61,541
P_3030,Switches,20,276
P_3031,Socket/Outlet plug,18,408
P_3032,Socket/Outlet plug,35,779
P_3033,Switches,72,834
P_3034,Holders,48,863
P_3035,Switches,16,275
P_3036,Cables,86,170
P_3037,Socket/Outlet plug,13,404
P_3038,Fan,18,134
P_3039,Ceiling Rose,98,510
P_3040,Cables,47,752
P_3041,Switches,69,618
P_3042,Cables,73,406
P_3043,Holders,22,806
P_3044,Holders,100,161
P_3045,Cables,73,502
P_3046,Main Switch,49,125
P_3047,LED Bulb,58,612
P_3048,Switches,10,378
P_3049,LED Bulb,22,203
P_3050,LED Bulb,20,976
P_3051,Ceiling Rose,19,902
P_3052,Cables,59,637
P_3053,Socket/Outlet plug,90,696
P_3054,Ceiling Rose,40,418
P_3055,Ceiling Rose,58,182
P_3056,Socket/Outlet plug,75,293
P_3057,Socket/Outlet plug,9,973
P_3058,Cables,94,285
P_3059,Holders,67,166
P_3060,LED Bulb,91,172
P_3061,LED Bulb,65,925
P_3062,Cables,43,756
P_3063,Ceiling Rose,41,295
P_3064,Cables,86,362
P_3065,Holders,9,287
P_3066,Main Switch,85,173
P_3067,LED Bulb,90,449
P_3068,Switches,38,841
P_3069,Cables,38,513
P_3070,Fan,37,610
P_3071,Holders,47,178
P_3072,Holders,50,243
P_3073,LED Bulb,59,649
P_3074,Holders,68,230
P_3075,Socket/Outlet plug,18,719
P_3076,Fan,49,215
P_3077,LED Bulb,76,298
P_3078,LED Bulb,72,384
P_3079,Socket/Outlet plug,29,419
P_3080,LED Bulb,73,671
P_3081,Main Switch,62,197
P_3082,Switches,33,808
P_3083,Main Switch,62,571
P_3084,Main Switch,21,869
P_3085,Cables,56,199
P_3086,LED Bulb,42,338
P_3087,LED Bulb,97,786
P_3088,Cables,50,847
P_3089,Main Switch,7,515
P_3090,Socket/Outlet plug,13,811
P_3091,Fan,19,305
P_3092,Cables,14,755
P_3093,Ceiling Rose,11,826
P_3094,Fan,22,252
P_3095,LED Bulb,67,936
P_3096,Fan,60,649
P_3097,Cables,35,763
P_3098,Main Switch,74,397
P_3099,Holders,63,463
P_3100,LED Bulb,28,754
P_3101,Holders,92,952
P_3102,Fan,32,987
P_3103,Holders,100,649
P_3104,Ceiling Rose,90,968
P_3105,Ceiling Rose,10,612
P_3106,Fan,54,380
P_3107,Main Switch,38,548
P_3108,Cables,50,345
P_3109,Ceiling Rose,41,633
P_3110,LED Bulb,66,945
P_3111,LED Bulb,12,433
P_3112,Switches,46,357
P_3113,LED Bulb,78,90
P_3114,Fan,85,325
P_3115,Ceiling Rose,89,315
P_3116,Socket/Outlet plug,50,652
P_3117,Holders,66,453
P_3118,Socket/Outlet plug,85,207
P_3119,Switches,38,744
P_3120,Cables,8,634
P_3121,Ceiling Rose,39,563
P_3122,Cables,7,593
P_3123,Fan,18,645
P_3124,Cables,15,583
P_3125,Cables,47,561
P_3126,Holders,46,936
P_3127,Main Switch,58,940
P_3128,Ceiling Rose,51,713
P_3129,Main Switch,20,484
P_3130,Ceiling Rose,53,417
P_3131,Socket/Outlet plug,57,920
P_3132,Holders,83,517
P_3133,Switches,70,290
P_3134,LED Bulb,65,507
P_3135,Fan,76,860
P_3136,Ceiling Rose,37,545
P_3137,Fan,42,170
P_3138,Cables,90,752
P_3139,Main Switch,2,424
P_3140,Holders,73,642
P_3141,Main Switch,25,728
P_3142,Ceiling Rose,64,789
P_3143,Socket/Outlet plug,30,501
P_3144,LED Bulb,39,952
P_3145,Switches,33,829
P_3146,Holders,31,407
P_3147,LED Bulb,14,493
P_3148,Holders,82,514
P_3149,Cables,79,626
P_3150,Socket/Outlet plug,96,717
P_3151,Main Switch,89,617
P_3152,LED Bulb,47,427
P_3153,Cables,17,127
P_3154,Socket/Outlet plug,33,644
P_3155,Socket/Outlet plug,7,760
P_3156,Ceiling Rose,31,116
P_3157,Fan,95,595
P_3158,Socket/Outlet plug,12,719
P_3159,Socket/Outlet plug,93,131
P_3160,Main Switch,3,202
P_3161,Cables,27,795
P_3162,Main Switch,34,528
P_3163,Switches,74,710
P_3164,Main Switch,34,422
P_3165,Ceiling Rose,4,707
P_3166,Main Switch,42,328
P_3167,Main Switch,82,394
P_3168,Main Switch,77,950
P_3169,Holders,91,369
P_3170,Fan,77,185
P_3171,Fan,10,248
P_3172,LED Bulb,90,941
P_3173,Ceiling Rose,15,866
P_3174,Ceiling Rose,28,595
P_3175,Switches,71,768
P_3176,LED Bulb,5,444
P_3177,Main Switch,5,182
P_3178,Cables,7,435
P_3179,Switches,4,979
P_3180,Holders,33,777
P_3181,LED Bulb,66,679
P_3182,Ceiling Rose,2,890
P_3183,Holders,6,539
P_3184,Holders,3,905
P_3185,Fan,96,812
P_3186,Main Switch,72,363
P_3187,LED Bulb,63,387
P_3188,Switches,48,810
P_3189,Cables,51,157
P_3190,Main Switch,63,359
P_3191,Switches,38,197
P_3192,Socket/Outlet plug,76,392
P_3193,Socket/Outlet plug,44,474
P_3194,Holders,73,613
P_3195,Main Switch,11,923
P_3196,Holders,60,869
P_3197,Socket/Outlet plug,53,843
P_3198,Cables,25,659
P_3199,Cables,74,440
P_3200,Switches,91,140
P_3201,Holders,55,258
P_3202,LED Bulb,43,712
P_3203,Socket/Outlet plug,70,858
P_3204,Main Switch,29,148
P_3205,Fan,79,917
P_3206,Cables,57,220
P_3207,Holders,41,275
P_3208,Holders,47,730
P_3209,Holders,71,891
P_3210,Holders,50,986
P_3211,Socket/Outlet plug,59,336
P_3212,Cables,39,901
P_3213,LED Bulb,29,614
P_3214,Main Switch,21,278
P_3215,Main Switch,57,764
P_3216,Fan,53,605
P_3217,Switches,11,290
P_3218,Fan,98,829
P_3219,Fan,75,869
P_3220,Main Switch,83,868
P_3221,Main Switch,65,994
P_3222,LED Bulb,91,100
P_3223,Cables,70,312
P_3224,Main Switch,2,613
P_3225,LED Bulb,16,721
P_3226,Holders,100,825
P_3227,Cables,21,134
P_3228,Switches,30,694
P_3229,Fan,78,439
P_3230,Holders,10,829
P_3231,LED Bulb,73,205
P_3232,Main Switch,32,386
P_3233,Switches,6,424
P_3234,Switches,65,414
P_3235,Cables,68,603
P_3236,Cables,81,992
P_3237,Socket/Outlet plug,32,573
P_3238,Holders,80,164
P_3239,LED Bulb,12,760
P_3240,Socket/Outlet plug,59,696
P_3241,Cables,42,219
P_3242,Cables,69,353
P_3243,Ceiling Rose,35,501
P_3244,Fan,48,539
P_3245,Holders,45,522
P_3246,Cables,47,130
P_3247,Socket/Outlet plug,45,625
P_3248,Fan,87,585
P_3249,Socket/Outlet plug,17,414
P_3250,LED Bulb,31,182
P_3251,Switches,59,290
P_3252,Ceiling Rose,62,953
P_3253,Switches,31,875
P_3254,Socket/Outlet plug,36,708
P_3255,Cables,55,291
P_3256,Socket/Outlet plug,54,969
P_3257,Holders,88,292
P_3258,Fan,11,552
P_3259,Holders,8,894
P_3260,Fan,71,150
P_3261,Holders,68,827
P_3262,Switches,51,800
P_3263,Cables,98,313
P_3264,LED Bulb,23,716
P_3265,Holders,15,934
P_3266,Switches,8,232
P_3267,Ceiling Rose,69,800
P_3268,Fan,45,794
P_3269,Cables,37,441
P_3270,Fan,24,782
P_3271,Cables,25,158
P_3272,LED Bulb,68,303
P_3273,Holders,72,448
P_3274,Cables,95,124
P_3275,Fan,31,665
P_3276,Main Switch,10,255
P_3277,Ceiling Rose,65,90
P_3278,Ceiling Rose,35,685
P_3279,Fan,67,892
P_3280,LED Bulb,66,344
P_3281,Cables,7,646
P_3282,Ceiling Rose,63,583
P_3283,Ceiling Rose,65,917
P_3284,Socket/Outlet plug,67,791
P_3285,Switches,97,738
P_3286,LED Bulb,85,737
P_3287,Switches,67,385
P_3288,Cables,9,498
P_3289,Socket/Outlet plug,99,899
P_3290,Main Switch,67,786
P_3291,Socket/Outlet plug,41,298
P_3292,Main Switch,58,719
P_3293,Cables,85,125
P_3294,Cables,47,100
P_3295,LED Bulb,85,714
P_3296,Socket/Outlet plug,75,366
P_3297,LED Bulb,10,875
P_3298,Ceiling Rose,48,891
P_3299,LED Bulb,71,858
P_3300,Main Switch,58,141
P_3301,Holders,69,128
P_3302,Holders,77,820
P_3303,Ceiling Rose,35,726
P_3304,Switches,29,129
P_3305,Switches,63,933
P_3306,Ceiling Rose,15,630
P_3307,Cables,58,376
P_3308,Holders,13,902
P_3309,Cables,38,568
P_3310,Socket/Outlet plug,72,962
P_3311,Switches,11,110
P_3312,Socket/Outlet plug,22,437
P_3313,Main Switch,7,294
P_3314,Socket/Outlet plug,3,260
P_3315,Ceiling Rose,2,734
P_3316,Holders,72,520
P_3317,LED Bulb,42,451
P_3318,LED Bulb,8,341
P_3319,Socket/Outlet plug,19,287
P_3320,Cables,88,185
P_3321,LED Bulb,68,290
P_3322,Ceiling Rose,56,1000
P_3323,LED Bulb,69,614
P_3324,Fan,25,782
P_3325,LED Bulb,38,559
P_3326,Main Switch,28,870
P_3327,Switches,12,532
P_3328,Ceiling Rose,13,489
P_3329,Main Switch,65,703
P_3330,LED Bulb,77,771
P_3331,Holders,49,291
P_3332,Switches,53,948
P_3333,Ceiling Rose,41,375
P_3334,Holders,7,505
P_3335,Main Switch,66,586
P_3336,Switches,3,518
P_3337,Fan,100,624
P_3338,Main Switch,10,271
P_3339,Main Switch,9,482
P_3340,Holders,15,684
P_3341,Main Switch,97,431
P_3342,Socket/Outlet plug,34,148
P_3343,Holders,46,223
P_3344,Ceiling Rose,38,441
P_3345,Holders,54,258
P_3346,Socket/Outlet plug,17,676
P_3347,Fan,37,730
P_3348,Fan,18,616
P_3349,LED Bulb,97,907
P_3350,LED Bulb,16,823
P_3351,Holders,85,942
P_3352,Socket/Outlet plug,9,638
P_3353,Cables,71,136
P_3354,Holders,98,983
P_3355,Main Switch,59,141
P_3356,Switches,82,908
P_3357,Cables,70,134
P_3358,Holders,48,546
P_3359,Switches,91,268
P_3360,Cables,77,524
P_3361,Switches,29,832
P_3362,Socket/Outlet plug,31,168
P_3363,Socket/Outlet plug,34,887
P_3364,Main Switch,80,638
P_3365,Switches,89,872
P_3366,Main Switch,7,661
P_3367,Socket/Outlet plug,4,152
P_3368,Holders,46,397
P_3369,Main Switch,3,594
P_3370,Main Switch,12,907
P_3371,Switches,51,137
P_3372,Socket/Outlet plug,78,754
P_3373,Cables,36,978
P_3374,Main Switch,26,728
P_3375,Switches,71,871
P_3376,Socket/Outlet plug,32,677
P_3377,Holders,35,579
P_3378,Socket/Outlet plug,7,311
P_3379,Switches,7,531
P_3380,Fan,5,884
P_3381,LED Bulb,7,192
P_3382,LED Bulb,17,789
P_3383,Holders,63,764
P_3384,Main Switch,17,993
P_3385,Main Switch,32,782
P_3386,Cables,69,192
P_3387,Cables,68,644
P_3388,Ceiling Rose,28,338
P_3389,Switches,16,637
P_3390,Holders,92,992
P_3391,LED Bulb,65,694
P_3392,Main Switch,76,739
P_3393,LED Bulb,9,468
P_3394,Switches,15,348
P_3395,Holders,8,629
P_3396,Switches,80,850
P_3397,Switches,27,921
P_3398,LED Bulb,62,943
P_3399,Fan,45,284
P_3400,Fan,66,878
P_3401,Fan,7,847
P_3402,Holders,11,921
P_3403,Main Switch,89,806
P_3404,Holders,92,504
P_3405,Fan,25,471
P_3406,Cables,68,175
P_3407,LED Bulb,76,519
P_3408,Switches,22,934
P_3409,Switches,27,734
P_3410,Cables,8,492
P_3411,LED Bulb,51,521
P_3412,Switches,94,215
P_3413,Ceiling Rose,21,576
P_3414,LED Bulb,77,883
P_3415,LED Bulb,56,787
P_3416,Ceiling Rose,95,265
P_3417,LED Bulb,51,897
P_3418,Holders,22,126
P_3419,Holders,27,431
P_3420,LED Bulb,95,685
P_3421,Cables,38,253
P_3422,Ceiling Rose,30,507
P_3423,Switches,72,976
P_3424,LED Bulb,75,105
P_3425,Holders,4,942
P_3426,Main Switch,16,773
P_3427,Holders,56,714
P_3428,Fan,72,788
P_3429,Main Switch,60,885
P_3430,Cables,77,604
P_3431,Switches,20,126
P_3432,Fan,87,936
P_3433,Main Switch,53,531
P_3434,LED Bulb,42,823
P_3435,LED Bulb,88,215
P_3436,Fan,87,521
P_3437,Main Switch,68,846
P_3438,LED Bulb,61,387
P_3439,Main Switch,23,694
P_3440,LED Bulb,78,807
P_3441,Main Switch,84,774
P_3442,Cables,83,805
P_3443,Cables,74,398
P_3444,Switches,98,685
P_3445,Cables,38,964
P_3446,Ceiling Rose,78,192
P_3447,Cables,65,730
P_3448,Main Switch,64,360
P_3449,Cables,37,527
P_3450,LED Bulb,57,653
P_3451,LED Bulb,67,299
P_3452,Socket/Outlet plug,54,280
P_3453,Fan,97,413
P_3454,Cables,87,937
P_3455,Socket/Outlet plug,85,702
P_3456,Fan,55,354
P_3457,LED Bulb,32,870
P_3458,Cables,3,326
P_3459,Ceiling Rose,6,332
P_3460,Socket/Outlet plug,34,828
P_3461,Cables,18,541
P_3462,Switches,72,882
P_3463,Holders,74,858
P_3464,Holders,95,972
P_3465,Cables,38,899
P_3466,LED Bulb,7,542
P_3467,LED Bulb,91,232
P_3468,Fan,45,444
P_3469,Holders,98,858
P_3470,Main Switch,59,682
P_3471,Socket/Outlet plug,64,646
P_3472,Socket/Outlet plug,80,537
P_3473,Fan,73,589
P_3474,Fan,66,794
P_3475,Main Switch,76,179
P_3476,Switches,43,625
P_3477,Holders,3,830
P_3478,Fan,8,222
P_3479,Main Switch,42,615
P_3480,Switches,27,855
P_3481,Main Switch,21,850
P_3482,Main Switch,90,467
P_3483,Socket/Outlet plug,54,674
P_3484,Fan,88,211
P_3485,LED Bulb,97,423
P_3486,LED Bulb,75,923
P_3487,Ceiling Rose,45,383
P_3488,Holders,87,990
P_3489,Main Switch,7,657
P_3490,Cables,72,855
P_3491,Fan,77,635
P_3492,Socket/Outlet plug,70,669
P_3493,Fan,29,217
P_3494,LED Bulb,27,953
P_3495,Holders,63,211
P_3496,Fan,42,939
P_3497,Fan,73,205
P_3498,Cables,20,377
P_3499,LED Bulb,80,721
P_3500,Fan,74,554
P_3501,Main Switch,18,873
P_3502,Cables,91,433
P_3503,Holders,73,879
P_3504,Switches,81,114
P_3505,Main Switch,91,166
P_3506,Main Switch,50,357
P_3507,Main Switch,83,856
P_3508,Switches,94,821
P_3509,Main Switch,30,929
P_3510,Ceiling Rose,58,291
P_3511,LED Bulb,28,311
P_3512,Socket/Outlet plug,37,202
P_3513,Cables,6,325
P_3514,Ceiling Rose,90,982
P_3515,Holders,23,624
P_3516,Fan,14,637
P_3517,Switches,69,892
P_3518,Cables,65,242
P_3519,Cables,89,328
P_3520,Cables,71,138
P_3521,Switches,95,547
P_3522,LED Bulb,85,924
P_3523,Ceiling Rose,38,116
P_3524,Fan,19,983
P_3525,Socket/Outlet plug,99,895
P_3526,Socket/Outlet plug,98,521
P_3527,LED Bulb,21,400
P_3528,Cables,68,305
P_3529,Main Switch,67,505
P_3530,Cables,4,683
P_3531,Cables,46,276
P_3532,Fan,61,886
P_3533,Fan,25,507
P_3534,Main Switch,62,731
P_3535,LED Bulb,72,948
P_3536,Holders,2,868
P_3537,Switches,89,459
P_3538,LED Bulb,19,800
P_3539,Cables,25,184
P_3540,Cables,83,376
P_3541,Ceiling Rose,73,821
P_3542,LED Bulb,19,507
P_3543,Ceiling Rose,63,904
P_3544,Socket/Outlet plug,49,540
P_3545,Cables,50,371
P_3546,Holders,76,389
P_3547,Socket/Outlet plug,79,490
P_3548,Holders,38,501
P_3549,Main Switch,40,353
P_3550,LED Bulb,75,850
P_3551,Main Switch,7,151
P_3552,Ceiling Rose,53,938
P_3553,Socket/Outlet plug,15,810
P_3554,Main Switch,79,964
P_3555,Socket/Outlet plug,43,596
P_3556,Socket/Outlet plug,78,285
P_3557,Cables,11,92
P_3558,Fan,29,933
P_3559,Socket/Outlet plug,16,859
P_3560,Cables,31,934
P_3561,Fan,81,744
P_3562,Switches,10,395
P_3563,Fan,40,904
P_3564,Socket/Outlet plug,31,896
P_3565,Cables,74,187
P_3566,LED Bulb,77,222
P_3567,Switches,93,704
P_3568,Ceiling Rose,83,431
P_3569,LED Bulb,94,663
P_3570,Cables,52,631
P_3571,Holders,56,623
P_3572,Holders,20,571
P_3573,Switches,22,795
P_3574,Main Switch,94,764
P_3575,Main Switch,21,914
P_3576,Holders,10,623
P_3577,Ceiling Rose,61,827
P_3578,Main Switch,76,969
P_3579,Switches,95,796
P_3580,LED Bulb,83,619
P_3581,Main Switch,90,931
P_3582,Cables,78,143
P_3583,Switches,29,626
P_3584,Holders,12,278
P_3585,Cables,19,346
P_3586,Holders,43,799
P_3587,Main Switch,10,222
P_3588,Ceiling Rose,94,938
P_3589,Switches,10,576
P_3590,Holders,85,519
P_3591,LED Bulb,77,564
P_3592,Holders,76,846
P_3593,Ceiling Rose,14,951
P_3594,Socket/Outlet plug,67,397
P_3595,LED Bulb,18,575
P_3596,LED Bulb,96,716
P_3597,Ceiling Rose,82,907
P_3598,Ceiling Rose,96,606
