product_id,product_name,unit_price,stock_quantity
P_3358,Socket/Outlet plug,98.78,787
P_3359,Socket/Outlet plug,23.04,539
P_3360,Holders,18.2,755
P_3361,LED Bulb,83.18,847
P_3362,Holders,34.37,693
P_3363,Fan,97.91,259
P_3364,Fan,76.58,160
P_3365,LED Bulb,74.69,450
P_3366,Socket/Outlet plug,11.48,580
P_3367,Holders,1.43,576
P_3368,Fan,81.39,58
P_3369,Main Switch,64.05,929
P_3370,Switches,22.65,310
P_3371,Cables,45.36,437
P_3372,LED Bulb,13.78,205
P_3373,Holders,56.19,570
P_3374,Main Switch,94.62,362
P_3375,Socket/Outlet plug,63.26,483
P_3376,Holders,48.89,924
P_3377,Cables,99.5,780
P_3378,Fan,93.62,683
P_3379,Cables,81.47,198
P_3380,Fan,98,934
P_3381,Cables,89.39,121
P_3382,Fan,15.85,617
P_3383,Main Switch,10.65,630
P_3384,Ceiling Rose,48.75,179
P_3385,Ceiling Rose,29.44,316
P_3386,Cables,54.82,342
P_3387,Ceiling Rose,3.16,535
P_3388,Main Switch,9.15,500
P_3389,Fan,26.9,92
P_3390,Fan,21.16,203
P_3391,Fan,64.66,611
P_3392,Switches,22.27,684
P_3393,Fan,34.95,383
P_3394,Socket/Outlet plug,56.63,22
P_3395,Socket/Outlet plug,4.09,374
P_3396,Cables,65.27,820
P_3397,Socket/Outlet plug,30.78,117
P_3398,Switches,36.66,257
P_3399,Socket/Outlet plug,65.72,996
P_3400,Main Switch,48.63,970
P_3401,Cables,58.98,888
P_3402,Main Switch,99.16,839
P_3403,Ceiling Rose,56.28,104
P_3404,Fan,94.14,444
P_3405,LED Bulb,25.07,337
P_3406,Holders,77.67,807
P_3407,Fan,60.6,355
P_3408,Cables,4.86,957
P_3409,Switches,69.71,957
P_3410,Switches,68.59,668
P_3411,Switches,59.05,813
P_3412,Switches,8.8,504
P_3413,Holders,17.84,589
P_3414,Fan,16.8,1
P_3415,Socket/Outlet plug,75.19,860
P_3416,Main Switch,74.24,24
P_3417,Fan,16.75,316
P_3418,Holders,3.11,607
P_3419,Fan,76.35,932
P_3420,Ceiling Rose,7.23,986
P_3421,LED Bulb,82.8,619
P_3422,Fan,51.49,146
P_3423,Switches,59.5,904
P_3424,Holders,94.33,195
P_3425,Ceiling Rose,94.06,635
P_3426,Cables,20.56,333
P_3427,Cables,9.31,474
P_3428,Fan,50.77,31
P_3429,Main Switch,13.81,757
P_3430,Socket/Outlet plug,29.31,93
P_3431,Holders,44.64,298
P_3432,Cables,4.67,276
P_3433,Socket/Outlet plug,85.72,385
P_3434,Main Switch,31.36,646
P_3435,Holders,44.31,880
P_3436,Socket/Outlet plug,27.76,836
P_3437,Main Switch,97.16,711
P_3438,LED Bulb,22.89,407
P_3439,Main Switch,61.85,81
P_3440,LED Bulb,39.63,833
P_3441,Fan,23.77,348
P_3442,Ceiling Rose,36.7,429
P_3443,Switches,70.55,39
P_3444,Holders,76.32,160
P_3445,Ceiling Rose,26.07,459
P_3446,Ceiling Rose,28.18,468
P_3447,Main Switch,99.45,469
P_3448,Ceiling Rose,29.62,209
P_3449,Holders,91.8,753
P_3450,Cables,62.57,791
P_3451,LED Bulb,42.75,761
P_3452,Socket/Outlet plug,94.25,41
P_3453,Socket/Outlet plug,54.19,265
P_3454,Holders,37.88,114
P_3455,Ceiling Rose,21.63,441
P_3456,Switches,66.77,449
P_3457,LED Bulb,40.58,490
P_3458,Cables,55.22,339
P_3459,Cables,8.15,552
P_3460,Fan,84.08,818
P_3461,Cables,49.58,133
P_3462,Main Switch,89.91,740
P_3463,Holders,58.2,832
P_3464,Ceiling Rose,48.7,10
P_3465,Ceiling Rose,69.11,166
P_3466,Ceiling Rose,92.73,535
P_3467,Ceiling Rose,50.22,388
P_3468,Main Switch,86,170
P_3469,Ceiling Rose,53.86,420
P_3470,Main Switch,15.07,795
P_3471,LED Bulb,18.55,983
P_3472,Holders,32.52,235
P_3473,Ceiling Rose,67.86,488
P_3474,Holders,32.15,525
P_3475,Fan,6.45,903
P_3476,LED Bulb,37.54,39
P_3477,Socket/Outlet plug,9.42,743
P_3478,LED Bulb,52.12,162
P_3479,LED Bulb,41.61,885
P_3480,LED Bulb,73.53,213
P_3481,Fan,5.64,947
P_3482,Socket/Outlet plug,69.36,710
P_3483,Holders,50.77,589
P_3484,Ceiling Rose,66.19,358
P_3485,LED Bulb,54.7,13
P_3486,Fan,20.72,972
P_3487,Switches,9.88,140
P_3488,Switches,92.58,194
P_3489,LED Bulb,66.29,190
P_3490,Holders,27.32,331
P_3491,Cables,30.36,394
P_3492,Fan,76.68,84
P_3493,Fan,15.13,906
P_3494,Holders,1.97,205
P_3495,Socket/Outlet plug,32.15,395
P_3496,Cables,28.19,15
P_3497,Fan,76.58,348
P_3498,Holders,89.93,57
P_3499,Cables,64.57,420
P_3500,Switches,89.3,586
P_3501,Main Switch,3.13,378
P_3502,Cables,80.27,165
P_3503,Cables,46.48,409
P_3504,Fan,16.85,42
P_3505,Ceiling Rose,22.41,937
P_3506,Cables,9.48,196
P_3507,Cables,13.46,41
P_3508,Fan,75.54,601
P_3509,Ceiling Rose,37.8,133
P_3510,Main Switch,7.92,454
P_3511,Ceiling Rose,87.72,988
P_3512,Cables,16.92,817
P_3513,Main Switch,42.09,439
P_3514,Ceiling Rose,78.61,25
P_3515,Switches,91.87,80
P_3516,Ceiling Rose,94.67,601
P_3517,Fan,57.41,591
P_3518,Cables,33.45,625
P_3519,LED Bulb,44.1,159
P_3520,Socket/Outlet plug,99.29,636
P_3521,LED Bulb,61.82,371
P_3522,Fan,25.87,949
P_3523,Main Switch,55.5,633
P_3524,Switches,54.06,604
P_3525,Main Switch,96.85,404
P_3526,Ceiling Rose,81.52,706
P_3527,LED Bulb,10.82,210
P_3528,Socket/Outlet plug,36.51,705
P_3529,Switches,57.82,447
P_3530,Fan,20.97,259
P_3531,Cables,98.25,180
P_3532,Fan,55.09,842
P_3533,Switches,42.88,973
P_3534,Holders,63.08,972
P_3535,LED Bulb,69.98,939
P_3536,Main Switch,36.67,733
P_3537,Cables,74.8,208
P_3538,Socket/Outlet plug,77,143
P_3539,Ceiling Rose,28.61,659
P_3540,Switches,36.08,377
P_3541,Socket/Outlet plug,21.59,825
P_3542,LED Bulb,70.34,254
P_3543,LED Bulb,65.15,956
P_3544,LED Bulb,37.17,594
P_3545,LED Bulb,70.64,749
P_3546,Switches,26.66,562
P_3547,Ceiling Rose,1.06,560
P_3548,LED Bulb,94.59,958
P_3549,Main Switch,77.92,922
P_3550,Ceiling Rose,68.44,118
P_3551,Cables,5.6,679
P_3552,Ceiling Rose,74.14,38
P_3553,Cables,64.61,979
P_3554,Switches,57.22,301
P_3555,Cables,32.89,159
P_3556,Fan,88.12,47
P_3557,Ceiling Rose,54.49,796
P_3558,Fan,75,171
P_3559,LED Bulb,79.97,36
P_3560,Main Switch,89.06,163
P_3561,LED Bulb,40.35,46
P_3562,Holders,32.15,401
P_3563,Cables,84.17,237
P_3564,Main Switch,92.99,466
P_3565,Fan,55.63,134
P_3566,LED Bulb,50.74,577
P_3567,Fan,52.66,973
P_3568,LED Bulb,40.34,708
P_3569,Switches,49.16,917
P_3570,LED Bulb,9.73,389
P_3571,Switches,59.94,62
P_3572,LED Bulb,86.18,395
P_3573,Fan,52.12,214
P_3574,Holders,69.44,546
P_3575,Socket/Outlet plug,75.3,982
P_3576,Ceiling Rose,51.03,618
P_3577,Ceiling Rose,1.27,145
P_3578,Fan,18.18,827
P_3579,Ceiling Rose,66.12,90
P_3580,LED Bulb,4.3,731
P_3581,Cables,43.04,67
P_3582,Socket/Outlet plug,49.97,712
P_3583,Ceiling Rose,31.01,365
P_3584,Main Switch,61.3,734
P_3585,Switches,95.17,183
P_3586,Fan,76.49,333
P_3587,Switches,74.27,127
P_3588,LED Bulb,12.14,555
P_3589,Holders,14.45,779
P_3590,Main Switch,63.9,376
P_3591,Main Switch,90.84,245
P_3592,Fan,4.7,883
P_3593,LED Bulb,13.66,352
P_3594,Ceiling Rose,34.52,338
P_3595,Main Switch,70.58,636
P_3596,Main Switch,15.48,861
P_3597,Ceiling Rose,82.47,306
P_3598,Main Switch,82.09,902
P_3599,Ceiling Rose,5.18,71
P_3600,Holders,71.15,182
P_3601,LED Bulb,30.27,365
P_3602,Ceiling Rose,72.98,609
P_3603,Fan,3.45,8
P_3604,Switches,61.67,549
P_3605,Holders,82.76,227
P_3606,Cables,7.98,280
P_3607,Cables,8.93,349
P_3608,LED Bulb,3.8,704
P_3609,LED Bulb,6.67,459
P_3610,Main Switch,48.91,160
P_3611,Switches,83.04,18
P_3612,Cables,9.74,12
P_3613,LED Bulb,49.05,451
P_3614,Switches,44.74,934
P_3615,Fan,12.22,250
P_3616,Socket/Outlet plug,96.05,528
P_3617,Fan,87.77,584
P_3618,Cables,55.23,831
P_3619,Switches,19.06,979
P_3620,Ceiling Rose,4.65,198
P_3621,Ceiling Rose,72.92,656
P_3622,Main Switch,61.49,708
P_3623,Cables,79.41,233
P_3624,Holders,71.65,991
P_3625,Main Switch,54.48,964
P_3626,Ceiling Rose,9.62,186
P_3627,Fan,32.8,694
P_3628,Main Switch,40.66,577
P_3629,Switches,50.35,661
P_3630,Ceiling Rose,15.34,607
P_3631,LED Bulb,48.5,149
P_3632,Fan,49.01,133
P_3633,Holders,13.26,866
P_3634,Main Switch,43.29,555
P_3635,Ceiling Rose,26.15,722
P_3636,Cables,28.46,188
P_3637,Ceiling Rose,14.72,737
P_3638,Socket/Outlet plug,66.8,299
P_3639,Cables,50.36,941
P_3640,Socket/Outlet plug,49.84,331
P_3641,Socket/Outlet plug,27.96,252
P_3642,Ceiling Rose,40.15,787
P_3643,Holders,12.53,308
P_3644,Switches,68.6,761
P_3645,Main Switch,6.19,482
P_3646,Ceiling Rose,68.44,136
P_3647,Holders,73.33,568
P_3648,Main Switch,52.56,132
P_3649,Main Switch,72.44,725
P_3650,LED Bulb,65.91,461
P_3651,Switches,51.33,82
P_3652,Holders,92.88,10
P_3653,Switches,46.78,95
P_3654,Fan,56.23,694
P_3655,Holders,74.18,878
P_3656,Socket/Outlet plug,46.03,857
P_3657,Cables,67.31,704
P_3658,Switches,87.74,582
P_3659,LED Bulb,54.4,518
P_3660,Socket/Outlet plug,38.48,629
P_3661,Switches,26.46,167
P_3662,Ceiling Rose,77.48,70
P_3663,Socket/Outlet plug,20.61,527
P_3664,Ceiling Rose,15.37,863
P_3665,Cables,34.63,942
P_3666,Switches,3.91,245
P_3667,Cables,63.27,955
P_3668,Socket/Outlet plug,30.9,521
P_3669,Socket/Outlet plug,53.09,305
P_3670,LED Bulb,54.4,786
P_3671,Main Switch,69.04,354
P_3672,Socket/Outlet plug,44.28,720
P_3673,Switches,59.64,635
P_3674,Switches,9.69,170
P_3675,Ceiling Rose,26.43,871
P_3676,Ceiling Rose,75.98,806
P_3677,Fan,23.33,450
P_3678,Fan,84.32,510
P_3679,Switches,11.53,460
P_3680,LED Bulb,6.98,765
P_3681,Ceiling Rose,8.28,406
P_3682,Cables,69.48,746
P_3683,Ceiling Rose,7.57,873
P_3684,Switches,56.77,533
P_3685,Holders,85.58,873
P_3686,Fan,3.41,200
P_3687,Ceiling Rose,26.39,393
P_3688,Switches,22.07,256
P_3689,Socket/Outlet plug,10.38,488
P_3690,Socket/Outlet plug,55.98,700
P_3691,LED Bulb,12.05,687
P_3692,Socket/Outlet plug,53,434
P_3693,Socket/Outlet plug,23.05,285
P_3694,Socket/Outlet plug,50.43,417
P_3695,Ceiling Rose,99.48,658
P_3696,Cables,53.45,396
P_3697,Cables,8.81,176
P_3698,Holders,25.11,947
P_3699,Cables,15,500
P_3700,Holders,67.37,814
P_3701,Main Switch,82.66,184
P_3702,Cables,74.27,80
P_3703,Fan,28.35,645
P_3704,Ceiling Rose,35.66,698
P_3705,Switches,18.33,103
P_3706,Socket/Outlet plug,63.12,338
P_3707,LED Bulb,16.82,62
P_3708,Ceiling Rose,17.28,80
P_3709,Holders,88.55,626
P_3710,Ceiling Rose,29.47,302
P_3711,Main Switch,78.76,584
P_3712,Main Switch,12.46,464
P_3713,Cables,6.81,919
P_3714,Switches,73.19,804
P_3715,Socket/Outlet plug,33.15,57
P_3716,Ceiling Rose,2.02,750
P_3717,Ceiling Rose,5.14,537
P_3718,Fan,27.29,322
P_3719,Socket/Outlet plug,22.16,597
P_3720,Fan,40.72,1
P_3721,Cables,85.38,853
P_3722,Switches,28.84,549
P_3723,Cables,37.26,124
P_3724,Cables,65.12,421
P_3725,Holders,79.68,777
P_3726,Ceiling Rose,98.1,698
P_3727,Ceiling Rose,20.86,511
P_3728,Socket/Outlet plug,21.76,263
P_3729,Cables,62.3,484
P_3730,Main Switch,16.47,931
P_3731,Fan,5.41,297
P_3732,Main Switch,8.4,164
P_3733,LED Bulb,4.76,687
P_3734,Holders,12.66,412
P_3735,Holders,88.25,702
P_3736,Main Switch,40.64,751
P_3737,Holders,31.49,470
P_3738,LED Bulb,2.43,533
P_3739,Cables,45.17,384
P_3740,Ceiling Rose,23.42,59
P_3741,Fan,56.2,413
P_3742,Socket/Outlet plug,93.81,834
P_3743,Cables,72.4,229
P_3744,LED Bulb,82.24,508
P_3745,Holders,68.23,240
P_3746,Switches,54.38,298
P_3747,Socket/Outlet plug,15.18,610
P_3748,Fan,69.82,88
P_3749,Fan,85.47,374
P_3750,Main Switch,8.88,272
P_3751,Socket/Outlet plug,7.23,535
P_3752,Socket/Outlet plug,60.88,183
P_3753,Fan,10.58,277
P_3754,Cables,32.42,111
P_3755,Fan,51.93,546
P_3756,Switches,52.95,718
P_3757,Switches,19.29,806
P_3758,LED Bulb,97.82,258
P_3759,Socket/Outlet plug,29.39,188
P_3760,Fan,41.99,30
P_3761,Fan,70.9,623
P_3762,Ceiling Rose,39.12,233
P_3763,Main Switch,45.06,700
P_3764,Main Switch,68.86,23
P_3765,LED Bulb,88.8,210
P_3766,Fan,23.47,333
P_3767,Socket/Outlet plug,70.19,31
P_3768,Socket/Outlet plug,48.34,170
P_3769,Holders,59.95,606
P_3770,Holders,42.64,932
P_3771,Ceiling Rose,4.68,196
P_3772,Fan,89.16,215
P_3773,LED Bulb,68.42,899
P_3774,Cables,13.27,419
P_3775,Ceiling Rose,81.58,981
P_3776,Holders,31.77,149
P_3777,Switches,25.03,436
P_3778,Cables,66.78,520
P_3779,Main Switch,66.75,746
P_3780,Fan,18.16,106
P_3781,Main Switch,67.61,372
P_3782,Holders,47.96,519
P_3783,Fan,31.38,771
P_3784,Switches,99.8,219
P_3785,LED Bulb,62.31,633
P_3786,Cables,19.31,708
P_3787,LED Bulb,54.29,15
P_3788,Socket/Outlet plug,27.53,322
P_3789,Fan,46.1,772
P_3790,Ceiling Rose,78.07,193
P_3791,Main Switch,16.16,903
P_3792,Socket/Outlet plug,79.66,32
P_3793,Ceiling Rose,18.17,367
P_3794,Holders,86.28,642
P_3795,Switches,49.75,282
P_3796,Socket/Outlet plug,65.93,571
P_3797,Socket/Outlet plug,37.09,89
P_3798,Fan,24.99,846
P_3799,Main Switch,10.06,820
P_3800,Main Switch,82.29,184
P_3801,Main Switch,71.78,843
P_3802,Ceiling Rose,16.45,235
P_3803,Fan,67.65,163
P_3804,Fan,98.65,705
P_3805,Main Switch,24.26,161
P_3806,LED Bulb,99.68,416
P_3807,Main Switch,40.8,559
P_3808,Switches,86.61,575
P_3809,Fan,38.89,695
P_3810,Switches,43.13,295
P_3811,Ceiling Rose,33.97,474
P_3812,Ceiling Rose,85.64,809
P_3813,Ceiling Rose,87.09,192
P_3814,Socket/Outlet plug,5.65,120
P_3815,Switches,40.97,774
P_3816,Cables,48.24,203
P_3817,Ceiling Rose,12.98,531
P_3818,Socket/Outlet plug,41.58,234
P_3819,Socket/Outlet plug,8.86,37
P_3820,Holders,93.11,540
P_3821,LED Bulb,31.55,255
P_3822,Ceiling Rose,56.82,300
P_3823,Ceiling Rose,97.46,143
P_3824,Fan,15.57,112
P_3825,LED Bulb,36.94,217
P_3826,Ceiling Rose,22.77,947
P_3827,Switches,60.24,104
P_3828,LED Bulb,32.88,926
P_3829,LED Bulb,24.69,630
P_3830,Switches,17.87,428
P_3831,Cables,49.55,845
P_3832,Fan,95.89,987
P_3833,Ceiling Rose,12.62,38
P_3834,Main Switch,26.5,434
P_3835,Main Switch,43.37,741
P_3836,LED Bulb,93.84,835
P_3837,Socket/Outlet plug,65.29,134
P_3838,Switches,89.73,522
P_3839,Cables,25.4,211
P_3840,LED Bulb,56.97,398
P_3841,Ceiling Rose,86.71,297
P_3842,Socket/Outlet plug,98.49,191
P_3843,Switches,22.94,601
P_3844,Ceiling Rose,67.86,607
P_3845,Cables,25.27,676
P_3846,Cables,24.99,909
P_3847,Cables,99.65,231
P_3848,Ceiling Rose,94.08,949
P_3849,Holders,65.9,728
P_3850,Fan,78.57,429
P_3851,Socket/Outlet plug,15.69,310
P_3852,Main Switch,93.64,988
P_3853,Switches,40.37,916
P_3854,LED Bulb,72.04,729
P_3855,Socket/Outlet plug,95.02,876
P_3856,Ceiling Rose,46.07,19
P_3857,Switches,48.39,878
P_3858,Holders,84.75,244
P_3859,Main Switch,94.83,733
P_3860,Main Switch,22.81,421
P_3861,LED Bulb,51.36,218
P_3862,Ceiling Rose,92.93,24
P_3863,Main Switch,43.76,606
P_3864,Cables,86.95,348
P_3865,LED Bulb,72.73,714
P_3866,Fan,68.18,256
P_3867,Switches,75.45,945
P_3868,LED Bulb,18.66,541
P_3869,Holders,37.85,766
P_3870,Fan,10.17,532
P_3871,Main Switch,52.19,134
P_3872,Switches,58.29,845
P_3873,Ceiling Rose,12.64,612
P_3874,Cables,77.21,383
P_3875,Fan,86.23,135
P_3876,Ceiling Rose,21.33,676
P_3877,Socket/Outlet plug,40.91,692
P_3878,Holders,36.38,899
P_3879,Holders,52.17,79
P_3880,LED Bulb,98.63,582
P_3881,Socket/Outlet plug,3.03,782
P_3882,Ceiling Rose,19.62,760
P_3883,Cables,30.09,690
P_3884,Holders,11.86,159
P_3885,Switches,90.47,690
P_3886,Cables,68.62,88
P_3887,Holders,50.31,714
P_3888,Ceiling Rose,20.29,293
P_3889,Ceiling Rose,60.09,47
P_3890,Main Switch,55.54,921
P_3891,Ceiling Rose,57.92,882
P_3892,Main Switch,30.69,992
P_3893,Fan,39.23,93
P_3894,Main Switch,10.09,93
P_3895,Switches,1.23,604
P_3896,Fan,82.83,776
P_3897,Cables,9.93,608
P_3898,LED Bulb,67.32,618
P_3899,Main Switch,76.59,65
P_3900,Ceiling Rose,24.81,384
P_3901,Socket/Outlet plug,22.67,612
P_3902,Switches,24.82,882
P_3903,Ceiling Rose,91.42,461
P_3904,LED Bulb,41.13,359
P_3905,Holders,29.64,626
P_3906,Holders,75.13,58
P_3907,Socket/Outlet plug,48.57,215
P_3908,Cables,33.6,286
P_3909,Socket/Outlet plug,90.61,546
P_3910,Socket/Outlet plug,49.65,460
P_3911,Socket/Outlet plug,10.73,227
P_3912,Fan,19.99,399
P_3913,Ceiling Rose,7.55,238
P_3914,Socket/Outlet plug,40.71,919
P_3915,Holders,89.91,661
P_3916,Main Switch,31.23,107
P_3917,Main Switch,16.67,275
P_3918,Cables,14.99,863
P_3919,Socket/Outlet plug,72.72,367
P_3920,LED Bulb,6.1,401
P_3921,LED Bulb,1.14,889
P_3922,Cables,33.35,499
P_3923,Holders,49.24,387
P_3924,LED Bulb,51.48,678
P_3925,Switches,72.76,566
P_3926,Cables,52.69,996
P_3927,Cables,42.72,765
P_3928,Main Switch,43.82,833
P_3929,Holders,68.7,214
P_3930,Holders,37.47,382
P_3931,Socket/Outlet plug,29.34,938
P_3932,Ceiling Rose,81.04,486
P_3933,Switches,89.46,933
P_3934,Ceiling Rose,27.05,684
P_3935,Socket/Outlet plug,49.28,92
P_3936,LED Bulb,53.09,495
P_3937,Ceiling Rose,86.02,813
P_3938,Switches,8.56,515
P_3939,Cables,22.99,140
P_3940,Cables,15.04,244
P_3941,Fan,17.44,512
P_3942,LED Bulb,93.5,416
P_3943,Cables,72.34,900
P_3944,Socket/Outlet plug,68.56,320
P_3945,Main Switch,71.14,816
P_3946,Holders,66.44,169
P_3947,Fan,42.22,210
P_3948,Holders,97.76,411
P_3949,Ceiling Rose,43.85,897
P_3950,Fan,92.97,516
P_3951,Main Switch,74.08,693
P_3952,Ceiling Rose,72.22,17
P_3953,LED Bulb,30.83,212
P_3954,Main Switch,42.41,164
P_3955,LED Bulb,14.28,747
P_3956,LED Bulb,55.03,725
P_3957,Main Switch,33.56,307
P_3958,Holders,59.84,809
P_3959,Cables,19.58,930
P_3960,Socket/Outlet plug,34.89,886
P_3961,Switches,71.91,314
P_3962,Cables,21.67,2
P_3963,Holders,50.14,141
P_3964,Cables,28.08,271
P_3965,Socket/Outlet plug,95.04,261
P_3966,Socket/Outlet plug,51.85,557
P_3967,Main Switch,27.17,694
P_3968,Socket/Outlet plug,60.07,705
P_3969,Ceiling Rose,3.75,791
P_3970,LED Bulb,32.91,189
P_3971,Holders,13.67,159
P_3972,Switches,67.64,255
P_3973,Holders,96.91,487
P_3974,Cables,12.54,801
P_3975,LED Bulb,32.83,823
P_3976,Main Switch,78.22,12
P_3977,Cables,55.32,952
P_3978,Fan,43.67,762
P_3979,Fan,77.67,638
P_3980,Cables,36.28,351
P_3981,LED Bulb,64.61,888
P_3982,Switches,86.97,53
P_3983,LED Bulb,1.98,971
P_3984,Fan,32.06,508
P_3985,Cables,50.1,709
P_3986,Main Switch,94.71,475
P_3987,Cables,56.82,525
P_3988,Holders,76.63,534
P_3989,Switches,14.03,584
P_3990,Cables,55.81,675
P_3991,Socket/Outlet plug,85.14,932
P_3992,Main Switch,34.1,321
P_3993,Ceiling Rose,28.28,525
P_3994,Fan,99.71,326
P_3995,Cables,82.76,457
P_3996,Holders,30.97,977
P_3997,Holders,52.64,283
P_3998,Fan,66.54,417
P_3999,Ceiling Rose,10.12,800
P_4000,Fan,48.49,250
P_4001,LED Bulb,17.64,392
P_4002,LED Bulb,2.09,474
P_4003,Holders,46.54,310
P_4004,Cables,21.88,202
P_4005,Main Switch,85.8,443
P_4006,Socket/Outlet plug,40.22,127
P_4007,Fan,16.85,790
P_4008,Switches,39.85,891
P_4009,Cables,20.86,407
P_4010,Holders,5.86,244
P_4011,Socket/Outlet plug,23.97,558
P_4012,Ceiling Rose,2.62,881
P_4013,Socket/Outlet plug,67.08,937
P_4014,Ceiling Rose,69.76,573
P_4015,Holders,25.01,118
P_4016,Socket/Outlet plug,35.92,839
P_4017,Cables,56.39,121
P_4018,Socket/Outlet plug,75.67,447
P_4019,Cables,59.59,505
P_4020,Cables,79.55,479
P_4021,Fan,40.12,575
P_4022,Ceiling Rose,42.34,368
P_4023,Main Switch,78.25,897
P_4024,Switches,82.32,917
P_4025,Fan,58.25,896
P_4026,Socket/Outlet plug,16.92,146
P_4027,Main Switch,12.78,880
P_4028,Ceiling Rose,62.63,73
P_4029,LED Bulb,83.02,380
P_4030,Holders,79.26,63
P_4031,Main Switch,18.53,212
P_4032,Switches,24.73,359
P_4033,Ceiling Rose,70.41,177
P_4034,Ceiling Rose,33.86,360
P_4035,LED Bulb,86.07,797
P_4036,Switches,92.67,278
P_4037,Holders,54.92,818
P_4038,Fan,96.69,730
P_4039,Ceiling Rose,17.32,935
P_4040,Cables,1.51,806
P_4041,Fan,25.88,268
P_4042,Fan,55.93,585
P_4043,Fan,89.63,705
P_4044,Holders,99.57,998
P_4045,Cables,10.11,839
P_4046,Ceiling Rose,84.23,451
P_4047,Cables,50.47,186
P_4048,Main Switch,68.54,277
P_4049,Socket/Outlet plug,38.29,468
P_4050,Holders,72.47,308
P_4051,Main Switch,32.13,44
P_4052,LED Bulb,97.99,886
P_4053,Ceiling Rose,92.3,834
P_4054,Fan,18.62,51
P_4055,Fan,8.05,481
P_4056,Fan,98.23,321
P_4057,Main Switch,83.16,84
P_4058,Ceiling Rose,36.34,261
P_4059,Main Switch,67.91,52
P_4060,Fan,50.4,501
P_4061,Socket/Outlet plug,96.08,461
P_4062,Main Switch,55.47,165
P_4063,LED Bulb,78.11,537
P_4064,Ceiling Rose,86.32,268
P_4065,Main Switch,25.57,611
P_4066,LED Bulb,81.03,763
P_4067,Switches,28.27,644
P_4068,Socket/Outlet plug,97.1,621
P_4069,Cables,15.35,286
P_4070,Main Switch,12.83,234
P_4071,Ceiling Rose,25.17,137
P_4072,Holders,52.59,454
P_4073,Cables,15.99,719
P_4074,Fan,58.47,291
P_4075,Cables,25.8,488
P_4076,Switches,75.85,691
P_4077,LED Bulb,8.85,798
P_4078,Ceiling Rose,62.11,537
P_4079,Fan,12.34,176
P_4080,Socket/Outlet plug,61.99,469
P_4081,LED Bulb,65.13,732
P_4082,Main Switch,74.92,560
P_4083,Main Switch,21.06,64
P_4084,Socket/Outlet plug,97.79,379
P_4085,Fan,10.57,264
P_4086,Fan,5.86,450
P_4087,Socket/Outlet plug,89.18,534
P_4088,Socket/Outlet plug,78.69,404
P_4089,Ceiling Rose,17.77,92
P_4090,Holders,78.37,663
P_4091,Socket/Outlet plug,56.76,164
P_4092,LED Bulb,87.25,197
P_4093,Fan,34.52,366
P_4094,Main Switch,12.87,840
P_4095,Switches,5.65,137
P_4096,Switches,87.42,492
P_4097,Fan,77.71,199
P_4098,Socket/Outlet plug,78.78,536
P_4099,Cables,98.42,227
P_4100,LED Bulb,73.37,692
P_4101,Cables,46.9,622
P_4102,Cables,63.35,792
P_4103,LED Bulb,47.99,267
P_4104,Holders,64.33,476
P_4105,LED Bulb,60.36,580
P_4106,LED Bulb,14.47,982
P_4107,Main Switch,91.52,911
P_4108,Holders,72.64,242
P_4109,Main Switch,10.05,289
P_4110,Main Switch,93.55,55
P_4111,Ceiling Rose,42.29,912
P_4112,LED Bulb,94.32,370
P_4113,Ceiling Rose,86.87,462
P_4114,LED Bulb,28.21,372
P_4115,LED Bulb,24.52,943
P_4116,Main Switch,10.22,215
P_4117,Fan,90.16,250
P_4118,Holders,3.42,22
P_4119,LED Bulb,63.08,896
P_4120,Cables,80.63,733
P_4121,Switches,3.64,172
P_4122,Holders,87.68,152
P_4123,Ceiling Rose,2.72,901
P_4124,Cables,38.54,360
P_4125,Cables,11.41,980
P_4126,Ceiling Rose,87.09,516
P_4127,Main Switch,70.16,660
P_4128,Switches,7.71,181
P_4129,LED Bulb,6.99,297
P_4130,Cables,75.9,338
P_4131,Fan,41.04,876
P_4132,LED Bulb,27.17,329
P_4133,Switches,8.37,39
P_4134,Holders,29.82,576
P_4135,Holders,14,673
P_4136,Cables,20.87,106
P_4137,Ceiling Rose,45.73,487
P_4138,Main Switch,18.72,132
P_4139,LED Bulb,97.6,768
P_4140,Ceiling Rose,39.45,17
P_4141,Switches,24.75,887
P_4142,Main Switch,90.7,970
P_4143,LED Bulb,19.88,652
P_4144,Main Switch,14.84,781
P_4145,Switches,72.4,880
P_4146,Socket/Outlet plug,72.46,273
P_4147,Fan,20.24,106
P_4148,Holders,65.75,15
P_4149,Fan,17.93,479
P_4150,LED Bulb,92.83,204
P_4151,Ceiling Rose,7.28,618
P_4152,Main Switch,61.18,552
P_4153,Cables,62.06,22
P_4154,Main Switch,98.82,105
P_4155,Socket/Outlet plug,29.47,869
P_4156,Switches,7.49,651
P_4157,Main Switch,64.82,237
P_4158,Cables,88.13,544
P_4159,Main Switch,49.67,85
P_4160,Main Switch,78.33,152
P_4161,Ceiling Rose,68.51,192
P_4162,LED Bulb,86.38,312
P_4163,Socket/Outlet plug,92.82,445
P_4164,Holders,56.67,567
P_4165,Ceiling Rose,81.51,986
P_4166,Main Switch,77.2,801
P_4167,Switches,89.41,110
P_4168,Ceiling Rose,22.91,393
P_4169,Holders,15.79,519
P_4170,Fan,33.82,489
